DATE,CURRENCY_NAME,CURRENCY_CODE,TERMS,INTERNAL_SPOT_RATE,BUY_RATE,SELL_RATE,BOSS_RATE,CUTOFF_TIME
21-May-43,New Zealand dollar,AUD,D,2.9,2.45,1.63,2.68,15:00:00
22-May-43,Canadian dollar,AUD,D,2.2,2.97,1.1,2.97,15:00:00
23-May-43,Emirati dirham,AUD,M,1.9,2.66,2.72,2.48,15:00:00
24-May-43,Euro,JPY,M,2.7,2.24,3.42,1.87,15:00:00
25-May-43,New Zealand dollar,NZD,D,2.1,1.61,1.47,2.7,15:00:00
26-May-43,New Zealand dollar,AED,D,2,1.27,1.85,2.41,15:00:00
27-May-43,Canadian dollar,AED,D,2.2,2.01,1.27,1.24,15:00:00
28-May-43,Emirati dirham,CAD,M,2.6,2.11,1.63,2.37,15:00:00
29-May-43,Euro,CAD,M,2.6,2.94,1.17,1.91,15:00:00
30-May-43,Canadian dollar,GBP,D,2.6,2.36,2.96,1.13,15:00:00
31-May-43,Japanese yen,GBP,M,1.2,2.99,1.23,1.38,15:00:00
01-Jun-43,New Zealand dollar,EUR,D,2.6,2.12,3.78,2.54,15:00:00
02-Jun-43,Japanese yen,CAD,M,2.8,2.6,1.38,2.63,15:00:00
03-Jun-43,Japanese yen,AUD,M,2.6,2.07,4,2.51,15:00:00
04-Jun-43,New Zealand dollar,CAD,M,1.2,2.04,3.07,2.68,15:00:00
05-Jun-43,Canadian dollar,EUR,M,1.5,1.07,2.7,1.81,15:00:00
06-Jun-43,New Zealand dollar,GBP,M,2.4,2.17,3.73,1.99,15:00:00
07-Jun-43,Australian dollar,GBP,D,1.6,1.48,1.27,2.81,15:00:00
08-Jun-43,New Zealand dollar,EUR,M,1.2,2.89,1.57,2.44,15:00:00
09-Jun-43,Canadian dollar,AUD,M,2.1,1.85,3.62,2.86,15:00:00
10-Jun-43,Japanese yen,JPY,D,2.9,2.23,2.73,1.7,15:00:00
11-Jun-43,Canadian dollar,AED,M,2.1,1.62,3.93,1.75,15:00:00
12-Jun-43,Emirati dirham,NZD,M,2.5,1.04,3.17,1.59,15:00:00
13-Jun-43,New Zealand dollar,JPY,D,2.4,2.16,1.04,2.4,15:00:00
14-Jun-43,Japanese yen,JPY,M,2.5,1.7,3.12,1.36,15:00:00
15-Jun-43,Canadian dollar,NZD,M,1.8,2.69,2.7,1.81,15:00:00
16-Jun-43,Emirati dirham,AED,D,2.1,1.62,3.01,2.3,15:00:00
17-Jun-43,Australian dollar,AED,M,1,1.97,3.92,2.2,15:00:00
18-Jun-43,Emirati dirham,GBP,M,2.5,1.04,3.44,1.57,15:00:00
19-Jun-43,Emirati dirham,EUR,D,2.8,1.26,2.6,2.26,15:00:00
20-Jun-43,Euro,AED,D,2.1,1.81,2.8,1.4,15:00:00
21-Jun-43,Pound Sterling,EUR,M,2.4,2.1,2.2,2,15:00:00
22-Jun-43,Japanese yen,EUR,D,3,2.48,1.77,1.01,15:00:00
23-Jun-43,Emirati dirham,CAD,M,1.3,2.25,2.13,2.83,15:00:00
24-Jun-43,Australian dollar,AED,D,1.7,1.52,1.12,1.15,15:00:00
25-Jun-43,Japanese yen,AUD,M,2.3,2.99,1.11,2.71,15:00:00
26-Jun-43,Japanese yen,NZD,D,1,2.99,3.98,2.07,15:00:00
27-Jun-43,Emirati dirham,EUR,M,1.5,1.2,2.45,1.96,15:00:00
28-Jun-43,Australian dollar,GBP,M,1.6,1.78,2.91,2.87,15:00:00
29-Jun-43,Euro,CAD,D,2.4,1.98,1.79,2.37,15:00:00
30-Jun-43,Pound Sterling,EUR,M,2.8,2.01,2.24,1.64,15:00:00
01-Jul-43,Japanese yen,JPY,M,2.4,1.61,3.35,2.46,15:00:00
02-Jul-43,Euro,CAD,D,1.3,2.07,3.45,2.4,15:00:00
03-Jul-43,Canadian dollar,EUR,D,1.5,2.97,3.5,2.18,15:00:00
04-Jul-43,Japanese yen,CAD,D,2.5,1.44,1.43,2.67,15:00:00
05-Jul-43,Canadian dollar,AED,D,2.8,1.75,2.39,1.41,15:00:00
06-Jul-43,Japanese yen,AED,M,2.9,1.94,3.19,1.75,15:00:00
07-Jul-43,New Zealand dollar,AUD,D,1.2,2.76,1.45,1.05,15:00:00
08-Jul-43,Emirati dirham,AUD,M,2.2,2.41,2.52,2.93,15:00:00
09-Jul-43,Canadian dollar,NZD,M,1.8,1.1,1.34,1.28,15:00:00
10-Jul-43,New Zealand dollar,AED,D,2.5,2.1,1.54,2.15,15:00:00
11-Jul-43,Emirati dirham,GBP,M,1.8,2.34,2.21,2.65,15:00:00
12-Jul-43,New Zealand dollar,AED,M,2.6,1.71,2.15,1.63,15:00:00
13-Jul-43,Euro,JPY,M,1.4,1.54,1.88,1.85,15:00:00
14-Jul-43,Emirati dirham,GBP,M,2.1,1.07,1.58,1.19,15:00:00
15-Jul-43,New Zealand dollar,JPY,D,2.4,2.01,2.35,2.48,15:00:00
16-Jul-43,Australian dollar,JPY,D,1.2,1.15,3.93,2.11,15:00:00
17-Jul-43,Euro,NZD,M,1.4,2.37,1.37,2.41,15:00:00
18-Jul-43,New Zealand dollar,JPY,D,1.5,2.82,3.56,1.79,15:00:00
19-Jul-43,Japanese yen,AUD,M,2.8,2.16,2.16,2.2,15:00:00
20-Jul-43,Pound Sterling,AED,D,2,2.52,2.46,2.72,15:00:00
21-Jul-43,Australian dollar,GBP,M,2.2,2.23,1.6,2.17,15:00:00
22-Jul-43,Canadian dollar,AED,D,1.6,2.14,3.86,2.35,15:00:00
23-Jul-43,Japanese yen,AED,M,1.6,1.06,3.02,1.75,15:00:00
24-Jul-43,New Zealand dollar,AUD,M,2,2.96,2.43,1.29,15:00:00
25-Jul-43,Euro,AUD,D,2.5,2.41,1.36,1.39,15:00:00
26-Jul-43,Canadian dollar,CAD,M,2.4,1.41,1.78,2.96,15:00:00
27-Jul-43,New Zealand dollar,CAD,D,1.2,1.94,2.69,2.48,15:00:00
28-Jul-43,Euro,GBP,D,1.3,1.19,3.5,2.45,15:00:00
29-Jul-43,New Zealand dollar,GBP,M,1,1.96,3.12,2.18,15:00:00
30-Jul-43,Pound Sterling,AUD,D,2.7,1.57,3.56,2,15:00:00
31-Jul-43,Japanese yen,AED,M,2.2,2.86,1.02,1.55,15:00:00
01-Aug-43,Australian dollar,JPY,M,2.1,1.54,2.71,1.42,15:00:00
02-Aug-43,New Zealand dollar,EUR,D,2.6,2.48,3.61,1.41,15:00:00
03-Aug-43,New Zealand dollar,CAD,D,2.7,2.17,2.87,1.68,15:00:00
04-Aug-43,Australian dollar,AUD,D,2.3,2.79,3.34,2.05,15:00:00
05-Aug-43,Japanese yen,NZD,D,1,1.51,2.38,2.69,15:00:00
06-Aug-43,Pound Sterling,AED,D,2.5,1.02,2.73,1.21,15:00:00
07-Aug-43,Pound Sterling,AUD,M,1.6,2.51,2.18,2.7,15:00:00
08-Aug-43,New Zealand dollar,CAD,M,2.2,2.98,1.92,2.55,15:00:00
09-Aug-43,Australian dollar,AUD,D,1.9,1.36,3.79,1.74,15:00:00
10-Aug-43,Australian dollar,GBP,M,3,2.44,2.28,2.47,15:00:00
11-Aug-43,Canadian dollar,AUD,M,1.5,2.98,3.64,1.57,15:00:00
12-Aug-43,New Zealand dollar,JPY,D,1.7,2.28,1.23,1.74,15:00:00
13-Aug-43,Pound Sterling,EUR,D,2.2,1.49,3.89,1.97,15:00:00
14-Aug-43,Canadian dollar,JPY,D,2.1,1.74,2.47,1.41,15:00:00
15-Aug-43,Australian dollar,AED,D,2.6,2.83,1.2,2.83,15:00:00
16-Aug-43,New Zealand dollar,JPY,M,1.3,2.9,1.04,2.38,15:00:00
17-Aug-43,Canadian dollar,AUD,D,3,1.98,3.69,1.31,15:00:00
18-Aug-43,New Zealand dollar,EUR,M,1.9,2.53,3.56,2.3,15:00:00
19-Aug-43,Emirati dirham,CAD,M,3,1.06,2.36,1.44,15:00:00
20-Aug-43,Euro,GBP,D,1.2,2.94,3.36,1.46,15:00:00
21-Aug-43,Euro,AUD,M,2.1,2.42,2.14,2.52,15:00:00
22-Aug-43,Pound Sterling,EUR,M,2.1,2.96,2.98,2,15:00:00
23-Aug-43,Japanese yen,GBP,D,2.1,2.71,2.7,1.32,15:00:00
24-Aug-43,Canadian dollar,AED,D,1.9,2.29,2.99,2.96,15:00:00
25-Aug-43,Japanese yen,NZD,D,2.7,1.5,2.14,1.37,15:00:00
26-Aug-43,Pound Sterling,JPY,M,1.3,1,2.31,1.22,15:00:00
27-Aug-43,New Zealand dollar,CAD,D,1.8,1.98,1.91,1.5,15:00:00
28-Aug-43,Euro,NZD,M,1.8,2.26,3.6,1.58,15:00:00
29-Aug-43,New Zealand dollar,JPY,D,2.7,1.62,1.16,2.29,15:00:00
30-Aug-43,Australian dollar,AED,M,2.9,2.99,2.74,1.54,15:00:00
31-Aug-43,Pound Sterling,CAD,M,2.2,2.68,3.74,2.01,15:00:00
01-Sep-43,Euro,AED,D,1.5,1.93,1.75,2.57,15:00:00
02-Sep-43,Japanese yen,GBP,M,1.6,2.65,1.22,2.27,15:00:00
03-Sep-43,Australian dollar,GBP,D,2.2,2.85,3.25,1.99,15:00:00
04-Sep-43,Pound Sterling,JPY,D,2.1,2.1,2.25,1.43,15:00:00
05-Sep-43,New Zealand dollar,JPY,M,2.8,2.61,2.13,2.91,15:00:00
06-Sep-43,Pound Sterling,JPY,D,1.7,2.84,3.08,1.28,15:00:00
07-Sep-43,Pound Sterling,NZD,M,2.1,1.62,2.67,2.85,15:00:00
08-Sep-43,Emirati dirham,CAD,M,2.7,2.96,2.49,2.44,15:00:00
09-Sep-43,Pound Sterling,AUD,M,2.8,1.21,3.37,2.61,15:00:00
10-Sep-43,Japanese yen,AUD,M,1.6,1.66,1.79,1.49,15:00:00
11-Sep-43,Japanese yen,CAD,D,1.1,1.79,2.01,1.7,15:00:00
12-Sep-43,Canadian dollar,EUR,M,2.4,1.49,3.92,1.72,15:00:00
13-Sep-43,New Zealand dollar,EUR,D,1.2,2.15,1.56,2.13,15:00:00
14-Sep-43,New Zealand dollar,NZD,D,2.6,1.4,3.63,2.67,15:00:00
15-Sep-43,Australian dollar,AUD,M,1,1.77,1.12,1.68,15:00:00
16-Sep-43,Emirati dirham,NZD,D,2.5,1.81,2.27,1.52,15:00:00
17-Sep-43,Emirati dirham,AED,M,2.5,2.94,1.86,1.68,15:00:00
18-Sep-43,Japanese yen,CAD,M,2.3,1.87,3.21,2.97,15:00:00
19-Sep-43,New Zealand dollar,JPY,M,1.2,1.05,1.31,1.11,15:00:00
20-Sep-43,Euro,NZD,D,1.2,1.21,1.38,1.35,15:00:00
21-Sep-43,Australian dollar,JPY,D,1.5,1.76,1.45,2.38,15:00:00
22-Sep-43,New Zealand dollar,NZD,M,2.2,2.94,3.13,1.84,15:00:00
23-Sep-43,Japanese yen,GBP,M,1.7,2.93,2.66,2.53,15:00:00
24-Sep-43,New Zealand dollar,AED,M,3,2.2,1.44,2.73,15:00:00
25-Sep-43,Australian dollar,NZD,D,1.2,2.45,3.68,1.62,15:00:00
26-Sep-43,Pound Sterling,CAD,D,1.2,2.24,1.86,2.33,15:00:00
27-Sep-43,New Zealand dollar,AUD,D,2.4,2.3,2.08,2.51,15:00:00
28-Sep-43,Canadian dollar,JPY,M,1,2.39,3.84,2,15:00:00
29-Sep-43,Australian dollar,CAD,D,2.6,1.56,1.09,1.54,15:00:00
30-Sep-43,New Zealand dollar,CAD,D,1.5,2.35,3.65,1.48,15:00:00
01-Oct-43,Canadian dollar,JPY,D,1.3,1.86,3.06,1.07,15:00:00
02-Oct-43,Emirati dirham,AED,D,1.9,2.06,1.24,2.17,15:00:00
03-Oct-43,Pound Sterling,GBP,M,2.3,1.98,2.3,1.98,15:00:00
04-Oct-43,Australian dollar,NZD,M,1.3,1.43,3.19,1.02,15:00:00
05-Oct-43,Japanese yen,AUD,D,2.5,2.93,2.18,1.38,15:00:00
06-Oct-43,New Zealand dollar,GBP,M,2.5,2.06,2.64,2.74,15:00:00
07-Oct-43,Euro,EUR,D,2.6,1.71,3.99,1.98,15:00:00
08-Oct-43,Canadian dollar,GBP,D,2.6,2.82,3.71,2.91,15:00:00
09-Oct-43,Australian dollar,NZD,M,2.7,1.52,2.5,2.39,15:00:00
10-Oct-43,Emirati dirham,JPY,D,1.6,1.34,1.74,2.62,15:00:00
11-Oct-43,Euro,JPY,D,2.5,2.65,3.47,2.16,15:00:00
12-Oct-43,Japanese yen,AED,D,1.1,1.64,1.58,1.8,15:00:00
13-Oct-43,Pound Sterling,AED,M,2.1,1.15,2.46,1.41,15:00:00
14-Oct-43,Japanese yen,NZD,M,2.1,1.67,3.57,2.97,15:00:00
15-Oct-43,Emirati dirham,CAD,D,1.5,1.18,3.26,1.13,15:00:00
16-Oct-43,Euro,CAD,D,2.7,1.97,3.78,1.73,15:00:00
17-Oct-43,Japanese yen,AED,D,3,1.8,2.84,1.41,15:00:00
18-Oct-43,Australian dollar,AED,D,3,1.29,3.64,2.78,15:00:00
19-Oct-43,Canadian dollar,GBP,M,3,2.48,1.05,2.28,15:00:00
20-Oct-43,Emirati dirham,JPY,D,2.5,2.98,3.91,1.19,15:00:00
21-Oct-43,Australian dollar,AED,M,1.4,2.29,2.01,1.31,15:00:00
22-Oct-43,New Zealand dollar,CAD,D,2.7,2.74,2.75,1.86,15:00:00
23-Oct-43,Pound Sterling,AED,M,1.4,2.2,1.63,2.73,15:00:00
24-Oct-43,Emirati dirham,NZD,D,1,1.55,1.42,1.68,15:00:00
25-Oct-43,New Zealand dollar,EUR,M,2.7,2.85,2.41,2.24,15:00:00
26-Oct-43,Emirati dirham,EUR,D,2.4,1.98,3.62,2.57,15:00:00
27-Oct-43,Pound Sterling,JPY,M,1.8,1.71,1.36,1.51,15:00:00
28-Oct-43,Australian dollar,NZD,M,1.8,1.2,3.63,1.32,15:00:00
29-Oct-43,Japanese yen,AED,M,2.3,2.94,2.9,1.63,15:00:00
30-Oct-43,Emirati dirham,GBP,M,2,1.6,2.09,2.29,15:00:00
31-Oct-43,New Zealand dollar,AUD,D,1.9,2.57,1.22,1.59,15:00:00
01-Nov-43,Japanese yen,AED,D,1.3,1.17,3.05,1.95,15:00:00
02-Nov-43,Australian dollar,AUD,M,2.7,2.29,2.41,2.85,15:00:00
03-Nov-43,Australian dollar,GBP,D,1.6,2.64,2.86,1.08,15:00:00
04-Nov-43,Emirati dirham,NZD,D,3,2.7,2.77,1.53,15:00:00
05-Nov-43,Pound Sterling,EUR,M,1.3,2.56,3.79,1.47,15:00:00
06-Nov-43,Pound Sterling,CAD,M,1.9,2.86,3.64,2.82,15:00:00
07-Nov-43,Australian dollar,AED,D,1.2,2.55,1.44,1.87,15:00:00
08-Nov-43,Japanese yen,GBP,D,2.5,1.39,3.97,1.93,15:00:00
09-Nov-43,Australian dollar,AED,D,2.4,2.58,3.21,1.5,15:00:00
10-Nov-43,Euro,EUR,D,1.2,1.31,2.54,1.78,15:00:00
11-Nov-43,Euro,EUR,D,1.1,1.56,2.61,2.42,15:00:00
12-Nov-43,Pound Sterling,NZD,M,1.1,1.77,3.89,1.74,15:00:00
13-Nov-43,Canadian dollar,JPY,M,2,1.97,2.52,2.55,15:00:00
14-Nov-43,New Zealand dollar,GBP,M,2.9,1.56,2.42,2.08,15:00:00
15-Nov-43,Euro,AED,M,2.3,1.99,2.75,1.75,15:00:00
16-Nov-43,Emirati dirham,NZD,M,1.9,2.66,3.52,1.87,15:00:00
17-Nov-43,Australian dollar,AUD,M,1.3,2.71,1.87,2.67,15:00:00
18-Nov-43,Pound Sterling,JPY,M,2.2,1.4,2.36,2.01,15:00:00
19-Nov-43,Japanese yen,CAD,D,2,1.74,3.27,2.33,15:00:00
20-Nov-43,New Zealand dollar,NZD,M,1.5,1.42,3.39,1.55,15:00:00
21-Nov-43,Euro,AUD,M,1.3,1.48,3.71,2.21,15:00:00
22-Nov-43,Emirati dirham,CAD,M,2.5,2.94,3.89,2.35,15:00:00
23-Nov-43,Australian dollar,EUR,D,1.6,1.7,3.26,2.45,15:00:00
24-Nov-43,Emirati dirham,GBP,D,2.8,2.15,1.4,2.22,15:00:00
25-Nov-43,Japanese yen,AUD,M,1.3,1.2,1.79,2.21,15:00:00
26-Nov-43,Emirati dirham,GBP,D,2.5,1.46,2.74,1.29,15:00:00
27-Nov-43,Australian dollar,NZD,D,1.1,1.38,3.81,2.7,15:00:00
28-Nov-43,Japanese yen,AUD,M,1.5,2.34,3.44,1.95,15:00:00
29-Nov-43,Australian dollar,AED,D,2.1,1.74,2.92,1.67,15:00:00
30-Nov-43,Pound Sterling,AUD,M,2.4,1.78,1.01,2.54,15:00:00
01-Dec-43,Canadian dollar,GBP,D,1.7,2.74,1.46,3,15:00:00
02-Dec-43,New Zealand dollar,AUD,M,2.7,2.57,2.01,1.22,15:00:00
03-Dec-43,Canadian dollar,NZD,M,2.3,1.3,1.25,1.77,15:00:00
04-Dec-43,Emirati dirham,AUD,M,2.6,2.27,3.88,1.05,15:00:00
05-Dec-43,Emirati dirham,AUD,M,2.4,2.06,1.23,2.82,15:00:00
06-Dec-43,Emirati dirham,AUD,D,2.5,1.37,2.1,2.73,15:00:00
07-Dec-43,Euro,NZD,D,2,1.37,1.37,1.26,15:00:00
08-Dec-43,Pound Sterling,AUD,D,1.4,2.41,2.84,1.55,15:00:00
09-Dec-43,Emirati dirham,GBP,D,1.1,1.26,1.12,2.9,15:00:00
10-Dec-43,Pound Sterling,AUD,M,1.6,2.41,2.58,1.68,15:00:00
11-Dec-43,Canadian dollar,CAD,M,2,1.28,1.31,2.05,15:00:00
12-Dec-43,Australian dollar,AUD,M,2.3,2.42,2.16,1.15,15:00:00
13-Dec-43,New Zealand dollar,AED,M,2.6,2.22,2.01,1.64,15:00:00
14-Dec-43,Australian dollar,CAD,M,2.5,1.92,3.78,1.79,15:00:00
15-Dec-43,New Zealand dollar,EUR,D,2.8,1.04,3.35,2.1,15:00:00
16-Dec-43,Emirati dirham,NZD,M,2.1,2.96,1.14,1.66,15:00:00
17-Dec-43,Euro,JPY,M,1.2,2.98,3.14,1.57,15:00:00
18-Dec-43,New Zealand dollar,AED,D,1.1,2.53,2.41,1.27,15:00:00
19-Dec-43,Canadian dollar,GBP,D,2.6,1.42,3.16,1.17,15:00:00
20-Dec-43,Pound Sterling,GBP,M,2.5,1.42,1.88,2.38,15:00:00
21-Dec-43,Canadian dollar,JPY,D,1,1.62,2.69,1.09,15:00:00
22-Dec-43,Emirati dirham,GBP,M,1.4,1.15,2.79,2.57,15:00:00
23-Dec-43,Emirati dirham,NZD,D,2.3,1.06,3.44,1.55,15:00:00
24-Dec-43,Pound Sterling,CAD,D,1.8,1.36,2.26,1.03,15:00:00
25-Dec-43,Japanese yen,AUD,D,1.3,1.74,3.28,2.95,15:00:00
26-Dec-43,Euro,EUR,D,1.8,2.1,3.15,2.15,15:00:00
27-Dec-43,Australian dollar,AUD,M,1.1,2.47,1.5,1.88,15:00:00
28-Dec-43,Canadian dollar,GBP,D,1.2,1.36,1.57,1.23,15:00:00
29-Dec-43,Euro,AED,M,1.8,2.74,3.88,2.43,15:00:00
30-Dec-43,Japanese yen,JPY,D,1.2,1.93,1.41,1.44,15:00:00
31-Dec-43,Pound Sterling,AED,D,2.7,2.88,3.1,2.2,15:00:00
01-Jan-44,New Zealand dollar,EUR,M,1.6,1.31,2.64,2.3,15:00:00
02-Jan-44,Euro,CAD,D,2.5,2.92,2.8,2.06,15:00:00
03-Jan-44,Australian dollar,CAD,D,2.4,2.8,1.64,1.69,15:00:00
04-Jan-44,Euro,AED,D,2.3,2,3.18,1.72,15:00:00
05-Jan-44,Emirati dirham,GBP,M,1.7,1.88,2.92,1.21,15:00:00
06-Jan-44,New Zealand dollar,AUD,D,2.5,2.26,3.94,2.99,15:00:00
07-Jan-44,Canadian dollar,JPY,D,1.1,1.99,3.35,1.09,15:00:00
08-Jan-44,Australian dollar,CAD,M,2.7,2.63,1.72,1.79,15:00:00
09-Jan-44,Emirati dirham,EUR,D,1.6,1.78,2.51,2.4,15:00:00
10-Jan-44,New Zealand dollar,NZD,D,2.5,1.81,3.63,2.44,15:00:00
11-Jan-44,Canadian dollar,CAD,M,2.3,1.13,1.37,1.24,15:00:00
12-Jan-44,Canadian dollar,CAD,M,2.8,1.28,2.14,1.57,15:00:00
13-Jan-44,Australian dollar,CAD,M,1.4,1.87,2.95,1.71,15:00:00
14-Jan-44,Australian dollar,AED,M,1,1.86,2.44,2.57,15:00:00
15-Jan-44,Australian dollar,AED,D,1.9,1.68,3.02,2.48,15:00:00
16-Jan-44,Pound Sterling,AED,M,1,2.85,2.87,1.84,15:00:00
17-Jan-44,Japanese yen,JPY,M,1.7,1.62,1.59,1.67,15:00:00
18-Jan-44,Canadian dollar,GBP,M,3,2.06,2.2,1.36,15:00:00
19-Jan-44,Japanese yen,AUD,D,1.5,2.04,1.56,2.82,15:00:00
20-Jan-44,Japanese yen,AUD,M,2.2,1.53,2.74,2.04,15:00:00
21-Jan-44,New Zealand dollar,NZD,D,1.1,2.88,3.19,2.08,15:00:00
22-Jan-44,Euro,GBP,D,2.6,1.68,3.86,1.41,15:00:00
23-Jan-44,New Zealand dollar,CAD,D,2.6,1.47,2.51,2.13,15:00:00
24-Jan-44,Australian dollar,AUD,D,2.2,1.87,2.13,2.41,15:00:00
25-Jan-44,Canadian dollar,CAD,M,1.7,2.6,1.03,2.95,15:00:00
26-Jan-44,Emirati dirham,NZD,M,1.8,1.76,3.85,1.38,15:00:00
27-Jan-44,New Zealand dollar,AUD,M,3,2.61,2.36,2.02,15:00:00
28-Jan-44,Canadian dollar,AED,D,1.7,2.04,2.62,2.54,15:00:00
29-Jan-44,Japanese yen,EUR,D,1.9,2.78,3.44,1.29,15:00:00
30-Jan-44,Pound Sterling,JPY,M,1.8,1.47,1.58,1.53,15:00:00
31-Jan-44,Euro,CAD,D,1.9,1.27,2.92,1.48,15:00:00
01-Feb-44,Pound Sterling,JPY,M,2.6,1.62,1.16,1.2,15:00:00
02-Feb-44,Australian dollar,EUR,D,2.8,2.62,1.18,1.7,15:00:00
03-Feb-44,Euro,GBP,D,2.8,1.07,2.05,1.59,15:00:00
04-Feb-44,Canadian dollar,AUD,D,1.7,2.51,3.34,2.64,15:00:00
05-Feb-44,Japanese yen,EUR,D,1,1.18,1.52,2.7,15:00:00
06-Feb-44,New Zealand dollar,AUD,D,2.3,1.56,1.23,1.21,15:00:00
07-Feb-44,Japanese yen,EUR,M,2,1.86,3.43,1.08,15:00:00
08-Feb-44,Pound Sterling,GBP,D,1.2,2.51,1.45,2.37,15:00:00
09-Feb-44,Euro,EUR,M,2.9,2.89,2.55,2.28,15:00:00
10-Feb-44,Euro,NZD,D,2.3,1.19,3.14,1.68,15:00:00
11-Feb-44,Australian dollar,JPY,D,1.6,2.94,3.91,2.88,15:00:00
12-Feb-44,Japanese yen,CAD,D,2.9,1.53,1.24,1.75,15:00:00
13-Feb-44,Emirati dirham,AED,M,2.6,2.73,2.05,2.31,15:00:00
14-Feb-44,Australian dollar,NZD,D,2.4,1.79,1.38,2.73,15:00:00
15-Feb-44,Canadian dollar,NZD,D,1.9,1.52,2.43,2.22,15:00:00
16-Feb-44,Emirati dirham,AUD,D,2.8,2.61,3.69,2.97,15:00:00
17-Feb-44,New Zealand dollar,AUD,M,2.5,1.76,3.46,1.53,15:00:00
18-Feb-44,Canadian dollar,AED,D,1.5,1.08,3.89,1.02,15:00:00
19-Feb-44,Pound Sterling,AUD,D,2.8,2.46,3.27,1.59,15:00:00
20-Feb-44,Emirati dirham,JPY,M,2.7,1.71,1.41,2.49,15:00:00
21-Feb-44,Australian dollar,AUD,M,1.4,1.69,3.37,1.3,15:00:00
22-Feb-44,Canadian dollar,JPY,D,2.1,1.22,2.25,2.37,15:00:00
23-Feb-44,New Zealand dollar,GBP,M,2.8,1.16,3.41,1.81,15:00:00
24-Feb-44,Pound Sterling,NZD,D,2.6,1.09,2.77,2.74,15:00:00
25-Feb-44,Canadian dollar,CAD,D,2.2,2.01,1.89,1.67,15:00:00
26-Feb-44,Australian dollar,NZD,M,2.7,1.77,1.73,1.81,15:00:00
27-Feb-44,Canadian dollar,NZD,M,2.4,2.89,1.39,2.9,15:00:00
28-Feb-44,Euro,AUD,D,1.5,1.74,3.14,1.92,15:00:00
29-Feb-44,Euro,JPY,D,1.2,2.4,1.15,1.1,15:00:00
01-Mar-44,Canadian dollar,EUR,M,2.1,1.49,3.38,1.56,15:00:00
02-Mar-44,Emirati dirham,EUR,M,1.1,1.47,1.22,1.94,15:00:00
03-Mar-44,Japanese yen,AED,M,2,2.24,3.03,2.56,15:00:00
04-Mar-44,Australian dollar,GBP,M,1.1,1.68,3.42,2.67,15:00:00
05-Mar-44,Euro,CAD,M,2.2,2.35,1.43,2.97,15:00:00
06-Mar-44,New Zealand dollar,JPY,M,1.5,2.19,1.01,1.21,15:00:00
07-Mar-44,Pound Sterling,EUR,D,2.5,1.04,2.12,1.22,15:00:00
08-Mar-44,Canadian dollar,EUR,D,1.6,2.48,3.02,1.27,15:00:00
09-Mar-44,Canadian dollar,EUR,D,1.6,1.58,1.61,1.06,15:00:00
10-Mar-44,Pound Sterling,AED,D,2.6,1.24,3.75,2.88,15:00:00
11-Mar-44,Euro,CAD,D,2.3,1.59,1.85,1.48,15:00:00
12-Mar-44,Japanese yen,AUD,M,2.5,1.06,2.84,2.43,15:00:00
13-Mar-44,Emirati dirham,CAD,D,1.1,1.25,2.48,1.39,15:00:00
14-Mar-44,Euro,NZD,M,1.9,2.11,1.14,2.73,15:00:00
15-Mar-44,Emirati dirham,EUR,M,1.8,2.71,1.97,2.54,15:00:00
16-Mar-44,Pound Sterling,JPY,M,2.4,1.63,1.38,1.18,15:00:00
17-Mar-44,Australian dollar,GBP,D,1.7,2.72,1.51,2.26,15:00:00
18-Mar-44,Canadian dollar,EUR,M,3,1.33,3.1,1.14,15:00:00
19-Mar-44,New Zealand dollar,AED,D,1.8,2.08,3.58,2.61,15:00:00
20-Mar-44,Pound Sterling,GBP,M,1.7,1.74,1.89,1.17,15:00:00
21-Mar-44,Canadian dollar,EUR,D,2,1.06,3.81,1.17,15:00:00
22-Mar-44,Pound Sterling,GBP,M,1.3,1.49,3.73,2.3,15:00:00
23-Mar-44,Japanese yen,JPY,M,2.8,1.18,2.07,2.49,15:00:00
24-Mar-44,Canadian dollar,GBP,M,1.2,1.83,1.04,2,15:00:00
25-Mar-44,Canadian dollar,EUR,M,2.4,1.29,3.33,2.15,15:00:00
26-Mar-44,New Zealand dollar,JPY,D,2.6,2.7,2.73,2.74,15:00:00
27-Mar-44,Euro,NZD,D,2.8,2.15,2.89,2.49,15:00:00
28-Mar-44,Emirati dirham,JPY,M,2.2,1.05,3.28,1.07,15:00:00
29-Mar-44,Pound Sterling,CAD,M,1.8,1.54,3.59,2.8,15:00:00
30-Mar-44,New Zealand dollar,CAD,D,1.6,1.52,2.74,2.77,15:00:00
31-Mar-44,Japanese yen,EUR,D,1.8,1.16,1.05,3,15:00:00
01-Apr-44,New Zealand dollar,NZD,M,2.1,1.65,1.14,1.06,15:00:00
02-Apr-44,New Zealand dollar,CAD,D,2.2,2.21,2.77,1.65,15:00:00
03-Apr-44,Euro,JPY,D,1.5,2.79,1.89,1.64,15:00:00
04-Apr-44,Canadian dollar,CAD,M,2.8,1.78,1.57,2.55,15:00:00
05-Apr-44,Canadian dollar,CAD,D,2.4,2.65,3.55,1.87,15:00:00
06-Apr-44,Japanese yen,EUR,D,1.2,2.47,1.44,1.51,15:00:00
07-Apr-44,Euro,EUR,D,1.7,1.99,1.5,1.06,15:00:00
08-Apr-44,Emirati dirham,NZD,M,1.7,1.7,3.83,2.05,15:00:00
